entry_date,ticker,exit_date,stock_entry_price,stock_exit_price,call_premium_pct,pnl_pct,leg
2018-09-10,TEL,2018-11-05,80.7548,69.6319,1.3212,-1.32,primary
2018-09-10,VLO,2018-11-05,86.5585,64.7212,1.9347,-1.93,primary
2018-09-17,ADI,2018-11-12,82.4853,78.054,1.1066,-1.11,primary
2018-09-17,AMAT,2018-11-12,36.5213,32.6231,2.922,-2.92,primary
2018-09-17,TFC,2018-11-12,36.9839,37.2632,1.9187,-1.16,primary
2018-09-17,TXN,2018-11-12,88.8653,79.6942,2.0944,-2.09,primary
2018-09-17,WDC,2018-11-12,42.4221,32.8357,1.2785,-1.28,primary
2018-09-24,ABBV,2018-11-19,68.5109,62.6913,1.3248,-1.32,primary
2018-09-24,ADBE,2018-11-19,269.95,225.56,2.6152,-2.62,primary
2018-09-24,FANG,2018-11-19,104.123,80.8684,2.2722,-2.27,re_entry
2018-09-24,MU,2018-11-19,44.1122,35.5005,3.0321,-3.03,primary
2018-10-01,GM,2018-11-26,30.8131,34.2719,8.1428,3.08,primary
2018-10-01,SCHW,2018-11-26,46.3227,40.4201,2.3481,-2.35,primary
2018-10-01,TSN,2018-11-26,49.7911,47.6878,3.2475,-3.25,primary
2018-10-01,VLO,2018-11-26,86.5437,59.6138,2.3755,-2.38,primary
2018-10-29,WAT,2018-12-24,193.65,184.76,1.3646,-1.36,re_entry
2018-11-05,DHR,2018-12-31,89.394,86.1578,1.4636,-1.46,re_entry
2019-01-28,DLR,2019-03-25,84.6637,93.6781,3.4827,7.16,primary
2019-01-28,KDP,2019-03-25,22.8032,23.4401,1.7753,1.02,primary
2019-01-28,LLY,2019-03-25,109.8005,118.4957,1.7177,6.2,primary
2019-01-28,MO,2019-03-25,28.0918,33.2583,1.7753,16.62,primary
2019-01-28,NEE,2019-03-25,37.1704,40.6806,1.5292,7.91,primary
2019-01-28,ORLY,2019-03-25,23.1167,25.8867,3.5368,8.45,primary
2019-01-28,PEP,2019-03-25,89.9386,99.0405,1.9192,8.2,primary
2019-02-04,HSY,2019-04-01,91.5434,98.4762,1.7291,5.84,primary
2019-02-04,MSFT,2019-04-01,98.6446,112.3972,2.8292,11.11,primary
2019-02-04,QCOM,2019-04-01,42.1878,49.213,2.8188,13.83,primary
2019-02-04,WMT,2019-04-01,28.6382,29.7713,3.4447,0.51,primary
2019-02-11,AMZN,2019-04-08,80.3975,92.153,2.6266,12.0,primary
2019-02-11,BRK-B,2019-04-08,205.29,210.56,2.3624,0.2,primary
2019-02-11,CI,2019-04-08,179.9483,146.0896,2.158,-2.16,primary
2019-02-11,VZ,2019-04-08,37.3214,39.7436,1.9393,4.55,primary
2019-02-25,ABBV,2019-04-22,59.362,59.8487,1.4833,-0.66,primary
2019-02-25,BRK-B,2019-04-22,203.13,214.22,2.1501,3.31,primary
2019-02-25,CME,2019-04-22,139.0052,136.8689,2.4423,-2.44,primary
2019-02-25,ICE,2019-04-22,70.336,74.2566,2.4423,3.13,primary
2019-03-04,DAL,2019-04-29,46.8439,54.5993,8.8186,7.74,primary
2019-03-04,TTWO,2019-04-29,87.04,101.62,2.8886,13.86,primary
2019-03-11,ABBV,2019-05-06,60.2809,58.1591,1.4079,-1.41,primary
2019-03-11,AMGN,2019-05-06,154.4184,138.7618,1.3707,-1.37,primary
2019-03-11,BRK-B,2019-05-06,204.31,209.02,2.0407,0.26,primary
2019-03-11,ICE,2019-05-06,68.0033,74.4121,2.3181,7.11,primary
2019-03-11,KDP,2019-05-06,23.1971,24.7816,1.4167,5.41,primary
2019-03-11,MCD,2019-05-06,157.6295,170.0984,2.8224,5.09,primary
2019-03-25,BRK-B,2019-05-20,200.89,201.69,2.1722,-1.77,primary
2019-03-25,GILD,2019-05-20,49.848,51.2895,1.4986,1.39,primary
2019-03-25,ICE,2019-05-20,69.6378,74.842,2.4675,5.01,primary
2019-03-25,TSLA,2019-05-20,18.6573,12.7087,7.5329,-7.53,primary
2019-03-25,UNH,2019-05-20,219.6242,219.9528,1.9844,-1.83,primary
2019-04-01,CI,2019-05-27,151.12,134.6463,1.8555,-1.86,primary
2019-04-01,CME,2019-05-27,130.0487,146.8925,2.3073,10.64,primary
2019-04-01,HCA,2019-05-27,126.3007,113.9419,1.8555,-1.86,primary
2019-04-01,UAL,2019-05-27,84.91,77.65,7.0439,-7.04,primary
2019-04-01,WBD,2019-05-27,29.48,27.26,2.0454,-2.05,primary
2019-04-22,CI,2019-06-17,146.3989,146.59,1.8425,-1.71,primary
2019-04-22,HCA,2019-06-17,118.2656,121.1856,1.8425,0.63,primary
2019-04-22,HUM,2019-06-17,242.1445,253.6041,1.8425,2.89,primary
2019-04-22,KDP,2019-06-17,24.0401,25.8264,1.4002,6.03,primary
2019-04-22,UNH,2019-06-17,210.5109,225.0754,1.8425,5.08,primary
2019-04-29,TSLA,2019-06-24,17.002,14.8973,7.0714,-7.07,primary
2019-05-13,BSX,2019-07-08,37.32,42.25,2.1201,11.09,primary
2019-05-13,MRK,2019-07-08,60.4322,61.6164,1.7406,0.22,primary
2019-05-20,VRTX,2019-07-15,171.77,174.13,1.6868,-0.31,primary
2019-06-10,UAL,2019-08-05,87.12,86.98,7.0439,-7.04,re_entry
2019-06-17,AVGO,2019-08-12,22.855,23.0564,3.1926,-2.31,primary
2019-06-17,CRM,2019-08-12,154.9572,142.1627,3.323,-3.32,primary
2019-06-17,CSCO,2019-08-12,46.671,38.6726,1.6857,-1.69,primary
2019-06-17,CSX,2019-08-12,23.9473,19.8135,1.4591,-1.46,primary
2019-06-17,EMR,2019-08-12,56.3051,49.6906,1.6857,-1.69,primary
2019-06-17,ETN,2019-08-12,73.4187,68.808,1.6857,-1.69,primary
2019-06-17,INTU,2019-08-12,250.1152,259.6035,2.5063,1.29,primary
2019-06-17,ITW,2019-08-12,129.3727,128.7747,1.6857,-1.69,primary
2019-06-17,LLY,2019-08-12,106.0561,101.4921,1.6389,-1.64,primary
2019-06-17,NFLX,2019-08-12,36.921,30.28,3.7196,-3.72,primary
2019-06-17,TXN,2019-08-12,92.788,102.0668,2.7614,7.24,primary
2019-06-17,WMB,2019-08-12,19.1732,16.1138,2.5412,-2.54,primary
2019-07-01,CMCSA,2019-08-26,33.7771,34.7126,1.7273,1.04,primary
2019-07-01,CRM,2019-08-26,152.7244,154.1965,2.8655,-1.9,primary
2019-07-01,CSCO,2019-08-26,46.3191,38.5491,1.4536,-1.45,primary
2019-07-01,CSX,2019-08-26,23.8651,20.401,1.2582,-1.26,primary
2019-07-01,EPD,2019-08-26,17.6209,17.3563,2.1913,-2.19,primary
2019-07-01,ET,2019-08-26,8.0415,7.6615,2.1913,-2.19,primary
2019-07-01,EW,2019-08-26,62.7667,73.9467,1.7641,16.05,primary
2019-07-01,GOOG,2019-08-26,56.1188,58.9213,2.4429,2.55,primary
2019-07-01,GOOGL,2019-08-26,56.1693,59.0385,3.198,1.91,primary
2019-07-01,LLY,2019-08-26,103.6042,104.3235,1.4133,-0.72,primary
2019-07-01,ORLY,2019-08-26,25.736,25.584,2.9101,-2.91,primary
2019-07-01,SPG,2019-08-26,112.0886,103.8793,2.9101,-2.91,primary
2019-07-01,VZ,2019-08-26,39.8591,40.1751,1.7273,-0.93,primary
2019-07-08,ITW,2019-09-02,129.8548,130.7206,1.3562,-0.69,primary
2019-07-08,O,2019-09-02,49.5387,53.5322,1.1739,6.89,primary
2019-07-08,PEG,2019-09-02,48.2281,48.1245,1.1739,-1.17,primary
2019-07-15,SCHW,2019-09-09,38.8375,39.8359,2.2895,0.28,primary
2019-07-22,CCL,2019-09-16,45.4769,46.9012,1.9401,1.19,primary
2019-07-22,LLY,2019-09-16,99.4259,107.2694,1.2941,6.59,primary
2019-07-22,LOW,2019-09-16,91.423,98.5125,1.4951,6.26,primary
2019-07-22,RCL,2019-09-16,108.8726,106.6943,1.9401,-1.94,primary
2019-07-22,SPG,2019-09-16,108.904,108.1338,2.6646,-2.66,primary
2019-07-22,VZ,2019-09-16,39.4291,41.6464,1.5816,4.04,primary
2019-07-29,DUK,2019-09-23,67.3588,74.3724,1.6685,8.74,primary
2019-07-29,O,2019-09-23,49.0625,54.3639,1.6685,9.14,primary
2019-09-02,ITW,2019-10-28,130.7206,149.1501,1.6857,12.41,re_entry
2019-09-02,ORLY,2019-10-28,26.6487,29.134,2.9101,6.42,re_entry
2019-09-09,PEG,2019-11-04,48.804,49.3097,1.1739,-0.14,re_entry
2019-09-16,EPD,2019-11-11,17.7398,16.2797,2.1913,-2.19,re_entry
2019-10-28,ADI,2019-12-23,97.4302,106.9145,1.1654,8.57,primary
2019-10-28,AON,2019-12-23,186.5314,198.0844,1.9488,4.24,primary
2019-10-28,APD,2019-12-23,183.7119,202.5769,1.1654,9.1,primary
2019-10-28,ET,2019-12-23,7.2675,7.4894,2.0296,1.02,primary
2019-10-28,F,2019-12-23,6.5614,6.9083,6.7582,-1.47,primary
2019-10-28,MA,2019-12-23,269.4002,290.3401,1.8489,5.92,primary
2019-10-28,MRK,2019-12-23,66.079,71.6704,1.3414,7.12,primary
2019-10-28,NOW,2019-12-23,50.606,57.376,2.7298,10.65,primary
2019-10-28,ORCL,2019-12-23,50.2812,48.8733,1.9885,-1.99,primary
2019-10-28,PCG,2019-12-23,6.3563,10.3203,1.1654,61.2,primary
2019-10-28,ROP,2019-12-23,329.9037,344.5519,2.2137,2.23,primary
2019-11-04,AIG,2019-12-30,47.2581,43.6859,1.9124,-1.91,primary
2019-11-04,GIS,2019-12-30,42.0939,41.6449,1.3276,-1.33,primary
2019-11-04,INTU,2019-12-30,246.5856,253.8146,1.9643,0.97,primary
2019-11-04,OKE,2019-12-30,46.594,50.6267,1.9917,6.66,primary
2019-11-04,PGR,2019-12-30,60.6018,61.1365,1.9124,-1.03,primary
2019-11-04,TEL,2019-12-30,84.4292,86.1827,1.3212,0.76,primary
2019-11-04,TRV,2019-12-30,116.2034,120.1814,1.9124,1.51,primary
2019-11-11,CL,2020-01-06,57.2777,60.5399,1.1282,4.57,primary
2019-11-11,DHR,2020-01-06,123.0999,136.2764,1.3714,9.33,primary
2019-11-11,EPD,2020-01-06,16.2797,17.6415,1.9884,6.38,primary
2019-11-11,ICE,2020-01-06,85.5564,87.0075,2.1687,-0.47,primary
2019-11-11,IQV,2020-01-06,146.5,159.3,1.3714,7.37,primary
2019-11-11,KMI,2020-01-06,14.1106,14.8493,1.9884,3.25,primary
2019-11-11,MCO,2020-01-06,208.4904,235.4195,1.7574,11.16,primary
2019-11-11,MRK,2020-01-06,66.0478,70.1273,1.3142,4.86,primary
2019-11-11,PYPL,2020-01-06,103.6459,112.3294,1.3539,7.02,primary
2019-11-11,SRE,2020-01-06,59.2852,61.1483,1.1417,2.0,primary
2019-11-11,WM,2020-01-06,100.8622,104.9724,2.6405,1.43,primary
2019-11-11,WMB,2020-01-06,15.7163,16.7927,1.9884,4.86,primary
2019-11-18,AEP,2020-01-13,73.231,78.847,1.1692,6.5,primary
2019-11-18,AMZN,2020-01-13,87.286,93.236,2.1739,4.64,primary
2019-11-18,BDX,2020-01-13,172.839,192.2278,1.6392,9.58,primary
2019-11-18,ET,2020-01-13,6.8783,7.8181,2.0362,11.63,primary
2019-11-18,IBM,2020-01-13,98.6536,101.569,1.3507,1.6,primary
2019-11-18,KMB,2020-01-13,105.8588,115.4202,1.1553,7.88,primary
2019-11-18,MSI,2020-01-13,152.4098,162.4903,1.3507,5.26,primary
2019-11-18,NEM,2020-01-13,31.7822,36.409,1.1692,13.39,primary
2019-11-25,ADI,2020-01-20,100.6194,105.2318,1.1957,3.39,primary
2019-11-25,AMT,2020-01-20,180.5691,201.282,1.1957,10.28,primary
2019-11-25,CCI,2020-01-20,100.6346,113.8771,1.1957,11.96,primary
2019-11-25,CSCO,2020-01-20,37.5964,40.8318,1.3814,7.22,primary
2019-11-25,ECL,2020-01-20,174.1762,185.2265,1.1815,5.16,primary
2019-11-25,FANG,2020-01-20,60.0764,64.3487,2.0824,5.03,primary
2019-11-25,LHX,2020-01-20,177.7988,197.1534,1.1957,9.69,primary
2019-11-25,NOC,2020-01-20,316.3827,344.5367,1.1957,7.7,primary
2019-11-25,PG,2020-01-20,104.3697,107.0033,1.1815,1.34,primary
2019-11-25,SNPS,2020-01-20,141.04,154.05,2.2713,6.95,primary
2019-11-25,TEL,2020-01-20,83.7789,88.9208,1.3814,4.76,primary
2019-11-25,TTWO,2020-01-20,121.35,125.28,2.2713,0.97,primary
2019-11-25,WM,2020-01-20,101.5366,109.3086,2.7654,4.89,primary
2019-12-02,GD,2020-01-27,158.8055,152.6461,1.2904,-1.29,primary
2019-12-02,OKE,2020-01-27,47.3279,50.1104,2.2474,3.63,primary
2019-12-09,AMZN,2020-02-03,88.047,103.964,2.225,15.85,primary
2019-12-09,CSCO,2020-02-03,37.5881,40.0962,1.3825,5.29,primary
2019-12-09,DAL,2020-02-03,54.6619,55.8085,6.9395,-4.84,primary
2019-12-09,ET,2020-02-03,7.3395,7.2415,2.0841,-2.08,primary
2019-12-09,IBM,2020-02-03,98.5582,112.6579,1.3825,12.92,primary
2019-12-09,KMI,2020-02-03,13.9449,14.7522,2.0841,3.71,primary
2019-12-09,LHX,2020-02-03,176.9942,203.2365,1.1966,13.63,primary
2019-12-09,ROP,2020-02-03,337.9945,372.2162,2.2731,7.85,primary
2019-12-09,SNPS,2020-02-03,136.7,154.28,2.2731,10.59,primary
2019-12-09,SRE,2020-02-03,60.3603,64.7537,1.1966,6.08,primary
2019-12-16,AIG,2020-02-10,43.839,41.2362,1.9821,-1.98,primary
2019-12-16,CCI,2020-02-10,107.8756,126.0853,1.1853,15.69,primary
2019-12-16,CMCSA,2020-02-10,34.7411,36.4885,1.6271,3.4,primary
2019-12-16,EQIX,2020-02-10,513.9991,577.1158,2.6994,9.58,primary
2019-12-16,EXC,2020-02-10,25.939,28.3987,1.1853,8.3,primary
2019-12-16,GIS,2020-02-10,42.7193,43.1423,1.376,-0.39,primary
2019-12-16,ICE,2020-02-10,85.8812,89.4169,2.2515,1.87,primary
2019-12-16,MSI,2020-02-10,148.5496,170.1387,1.3693,13.16,primary
2019-12-16,NOC,2020-02-10,312.2804,334.8769,1.1853,6.05,primary
2019-12-16,SO,2020-02-10,50.2588,54.3198,1.1853,6.89,primary
2019-12-23,WELL,2020-02-17,67.3608,72.4778,1.2724,6.32,primary
2019-12-30,AVB,2020-02-24,168.4472,162.6753,1.3283,-1.33,primary
2019-12-30,GD,2020-02-24,155.8898,138.9424,1.3283,-1.33,primary
2020-01-06,AEP,2020-03-02,75.471,78.6977,1.19,3.09,primary
2020-01-06,COST,2020-03-02,271.3838,284.8565,2.1597,2.8,primary
2020-01-06,HSY,2020-03-02,127.871,135.568,1.3815,4.64,primary
2020-01-06,KMB,2020-03-02,112.0094,116.9857,1.1759,3.27,primary
2020-01-06,SO,2020-03-02,50.1014,53.1012,1.19,4.8,primary
2020-01-06,SRE,2020-03-02,61.1483,57.9268,1.19,-1.19,primary
2020-01-06,TTWO,2020-03-02,126.76,117.69,2.2605,-2.26,primary
2020-01-13,CB,2020-03-09,139.2314,110.3958,1.9172,-1.92,primary
2020-01-13,D,2020-03-09,64.0347,60.2996,1.1464,-1.15,primary
2020-01-13,GM,2020-03-09,33.8539,23.7847,6.6483,-6.65,primary
2020-01-13,ORCL,2020-03-09,50.6244,44.0128,1.9885,-1.99,re_entry
2020-01-13,PEP,2020-03-09,116.6028,105.9137,1.4388,-1.44,primary
2020-01-13,PG,2020-03-09,108.0892,98.1172,1.1328,-1.13,primary
2020-02-03,AFL,2020-03-30,45.6025,28.0721,1.6704,-1.67,primary
2020-02-03,AIG,2020-03-30,45.4721,17.6226,2.4511,-2.45,primary
2020-02-03,DG,2020-03-30,142.2555,148.8923,3.3899,1.28,primary
2020-02-03,EW,2020-03-30,77.47,63.0233,2.055,-2.06,primary
2020-02-03,LUV,2020-03-30,52.8419,28.292,8.4999,-8.5,primary
2020-02-03,ORCL,2020-03-30,50.2478,45.3626,2.501,-2.5,primary
2020-02-03,PG,2020-03-30,108.4476,98.9859,1.4483,-1.45,primary
2020-02-03,T,2020-03-30,19.1178,13.6535,2.0121,-2.01,primary
2020-02-03,VZ,2020-03-30,42.2709,38.5755,2.0121,-2.01,primary
2020-02-03,WMT,2020-03-30,35.598,36.6859,3.3899,-0.33,primary
2020-02-10,DE,2020-04-06,154.7919,134.9946,1.682,-1.68,primary
2020-02-10,GM,2020-04-06,33.0551,23.159,7.5164,-7.52,primary
2020-02-10,SHW,2020-04-06,184.6134,155.5894,1.2808,-1.28,primary
2020-02-10,UAL,2020-04-06,79.55,31.5,7.5164,-7.52,primary
2020-02-17,PEG,2020-04-13,48.5188,44.597,1.6182,-1.62,primary
2020-02-17,SPG,2020-04-13,102.1228,40.2892,3.7427,-3.74,primary
2020-02-17,T,2020-04-13,19.1675,15.8917,2.2215,-2.22,primary
2020-05-18,BRK-B,2020-07-13,174.93,190.76,4.4617,4.59,primary
2020-05-18,COST,2020-07-13,277.3366,297.8414,4.8422,2.55,primary
2020-05-18,DE,2020-07-13,130.3265,164.3226,3.4623,22.62,primary
2020-05-18,DUK,2020-07-13,66.3986,65.7365,2.668,-2.67,primary
2020-05-18,ETN,2020-07-13,71.2603,85.6628,3.0824,17.13,primary
2020-05-18,FDX,2020-07-13,104.8089,149.3987,6.1707,36.37,primary
2020-05-18,HON,2020-07-13,116.6645,129.9252,3.0824,8.28,primary
2020-05-18,HSY,2020-07-13,112.9892,119.0163,3.0975,2.24,primary
2020-05-18,LHX,2020-07-13,160.2727,151.6017,2.668,-2.67,primary
2020-05-18,MCD,2020-07-13,160.6151,167.8848,6.1707,-1.64,primary
2020-05-18,MDT,2020-07-13,79.5223,83.3063,3.7408,1.02,primary
2020-05-18,MSI,2020-07-13,124.2987,128.134,3.0824,0.0,primary
2020-05-18,NOC,2020-07-13,295.2978,279.2004,2.668,-2.67,primary
2020-05-18,PEG,2020-07-13,39.2898,45.3885,2.668,12.85,primary
2020-05-18,PM,2020-07-13,52.364,56.6568,3.0975,5.1,primary
2020-05-18,PSA,2020-07-13,144.7434,150.8082,2.668,1.52,primary
2020-05-18,RTX,2020-07-13,52.5442,54.4708,2.668,1.0,primary
2020-05-18,SCHW,2020-07-13,30.3727,30.937,4.4617,-2.6,primary
2020-05-18,SO,2020-07-13,43.8544,43.8544,2.668,-2.67,primary
2020-05-18,TRV,2020-07-13,88.3791,105.9106,4.4617,15.38,primary
2020-05-18,WEC,2020-07-13,71.335,74.9705,2.668,2.43,primary
2020-05-18,XEL,2020-07-13,50.1474,55.5148,2.668,8.04,primary
2020-05-25,ALL,2020-07-20,84.6405,82.1087,4.3588,-4.36,primary
2020-05-25,PG,2020-07-20,100.3734,109.0669,2.5756,6.09,primary
2020-06-15,DLR,2020-08-10,114.9334,126.0034,7.5781,2.05,primary
2020-06-15,HSY,2020-08-10,112.952,127.4539,3.863,8.98,primary
2020-06-15,PM,2020-08-10,53.6647,58.6805,3.863,5.48,primary
2020-06-29,BMY,2020-08-24,47.3909,50.3606,3.0257,3.24,primary
2020-06-29,COST,2020-08-24,280.3719,320.152,4.7597,9.43,primary
2020-06-29,GILD,2020-08-24,61.3142,52.4082,3.0257,-3.03,primary
2020-06-29,HSY,2020-08-24,113.3098,130.8972,3.0447,12.48,primary
2020-06-29,PM,2020-08-24,53.2059,60.9685,3.0447,11.55,primary
2020-06-29,SO,2020-08-24,42.4161,42.6146,2.6225,-2.15,primary
2020-06-29,WEC,2020-08-24,74.6724,78.065,2.6225,1.92,primary
2020-07-06,BIIB,2020-08-31,278.88,276.0,2.9043,-2.9,primary
2020-07-13,BAX,2020-09-07,78.1727,74.4021,3.4113,-3.41,primary
2020-07-13,MSI,2020-09-07,128.134,143.1923,2.8109,8.94,primary
2020-07-27,BMY,2020-09-21,47.3649,48.0351,2.6737,-1.26,primary
2020-08-24,BAX,2020-10-19,76.8067,72.6025,3.05,-3.05,primary
2020-08-24,BIIB,2020-10-19,281.46,265.0,2.4435,-2.44,primary
2020-08-31,GILD,2020-10-26,53.0105,47.1876,3.3613,-3.36,primary
2020-09-07,BAX,2020-11-02,74.4021,70.6686,3.5694,-3.57,primary
2020-09-14,BIIB,2020-11-09,274.48,248.59,2.7489,-2.75,primary
2020-09-14,IFF,2020-11-09,105.1324,96.8538,2.4183,-2.42,primary
2020-09-14,LLY,2020-11-09,145.3136,134.201,2.7489,-2.75,primary
2020-09-28,CI,2020-11-23,152.1517,193.34,3.9991,23.07,primary
2020-09-28,D,2020-11-23,62.8806,62.2817,2.6178,-2.62,primary
2020-09-28,GILD,2020-11-23,50.4498,48.7132,3.0202,-3.02,primary
2020-10-05,COP,2020-11-30,28.7617,36.6905,5.7293,21.84,primary
2020-10-05,IFF,2020-11-30,103.1053,100.1609,3.1897,-3.19,primary
2020-10-05,LLY,2020-11-30,147.868,140.6412,4.5082,-4.51,primary
2020-10-05,VRTX,2020-11-30,269.95,228.32,4.5082,-4.51,primary
2020-10-12,BAX,2020-12-07,73.2561,71.2643,4.3721,-4.37,primary
2020-10-19,C,2020-12-14,36.1245,49.1458,4.6608,31.38,primary
2020-11-09,EA,2021-01-04,117.3421,137.9828,4.7284,12.86,primary
2020-11-09,JNJ,2021-01-04,128.4711,138.1147,3.9195,3.59,primary
2020-11-09,KMB,2021-01-04,114.5548,108.3896,4.3801,-4.38,primary
2020-11-09,MO,2021-01-04,26.3281,27.7064,3.9801,1.25,primary
2020-11-09,ORLY,2021-01-04,30.7767,31.8613,3.9491,-0.43,primary
2020-11-09,ROP,2021-01-04,384.419,418.0807,4.7284,4.03,primary
2020-11-16,AMD,2021-01-11,84.64,88.21,6.1951,-1.98,primary
2020-11-16,TTWO,2021-01-11,170.05,196.28,4.8512,10.57,primary
2020-11-23,ADBE,2021-01-18,477.03,472.44,4.211,-4.21,primary
2020-11-23,AMGN,2021-01-18,190.7403,215.0823,3.0177,9.74,primary
2020-11-23,AMT,2021-01-18,201.0078,193.3512,3.2079,-3.21,primary
2020-11-23,AMZN,2021-01-18,159.767,164.6115,5.2016,-2.17,primary
2020-11-23,AON,2021-01-18,199.0145,198.8989,4.0113,-4.01,primary
2020-11-23,APD,2021-01-18,244.2307,250.5412,3.2079,-0.62,primary
2020-11-23,MCO,2021-01-18,265.2996,255.2319,4.8998,-4.9,primary
2020-11-23,MSFT,2021-01-18,206.0515,216.3143,4.2658,0.71,primary
2020-11-23,NFLX,2021-01-18,49.136,56.517,5.7335,9.29,primary
2020-11-23,PYPL,2021-01-18,210.2658,250.6599,3.7005,15.51,primary
2020-11-23,SPGI,2021-01-18,326.2558,301.6102,4.8998,-4.9,primary
2020-11-30,AAPL,2021-01-25,118.8933,128.3367,3.1971,4.75,primary
2020-11-30,BAX,2021-01-25,69.8359,69.0098,3.1771,-3.18,primary
2020-11-30,BSX,2021-01-25,34.41,35.44,3.1771,-0.18,primary
2020-11-30,CMG,2021-01-25,26.6924,29.6,3.5542,7.34,primary
2020-11-30,JNJ,2021-01-25,129.6832,140.7814,3.5275,5.03,primary
2020-11-30,ORLY,2021-01-25,30.0,28.3647,3.5542,-3.55,primary
2020-12-07,PGR,2021-02-01,80.4259,78.1695,4.4867,-4.49,primary
2020-12-14,ADBE,2021-02-08,502.95,498.84,4.3585,-4.36,primary
2020-12-14,AMZN,2021-02-08,160.0825,163.8855,5.3838,-3.01,primary
2020-12-14,APD,2021-02-08,236.952,230.1782,3.3203,-3.32,primary
2020-12-14,BSX,2021-02-08,35.45,38.39,3.2963,5.0,primary
2020-12-14,CMG,2021-02-08,28.3714,30.554,3.6876,4.01,primary
2020-12-14,EQIX,2021-02-08,641.091,641.1633,4.3585,-4.35,primary
2020-12-14,HD,2021-02-08,237.8476,244.0565,3.8546,-1.24,primary
2020-12-14,MA,2021-02-08,330.3326,331.4024,3.9455,-3.62,primary
2020-12-14,MCO,2021-02-08,271.1852,266.6872,5.0714,-5.07,primary
2020-12-14,MSFT,2021-02-08,209.2681,234.5423,4.4152,7.66,primary
2020-12-14,NEM,2021-02-08,51.5608,50.2313,3.3203,-3.32,primary
2020-12-14,NOC,2021-02-08,278.2674,272.9706,3.3203,-3.32,primary
2020-12-14,REGN,2021-02-08,495.5423,482.3613,3.1234,-3.12,primary
2020-12-21,HUM,2021-02-15,384.1577,358.2121,6.2563,-6.26,primary
2020-12-28,AMGN,2021-02-22,195.0759,192.2526,3.8368,-3.84,primary
2020-12-28,AMT,2021-02-22,193.8175,186.6247,1.9523,-1.95,primary
2020-12-28,CCI,2021-02-22,124.719,122.0239,1.9523,-1.95,primary
2020-12-28,GILD,2021-02-22,47.812,50.3889,3.4834,1.91,primary
2020-12-28,MCD,2021-02-22,190.3636,182.8761,2.6185,-2.62,primary
2020-12-28,PG,2021-02-22,121.9127,108.8883,4.2183,-4.22,primary
2020-12-28,PLD,2021-02-22,85.9435,85.4347,1.9523,-1.95,primary
2020-12-28,SPGI,2021-02-22,314.6167,315.2197,3.4693,-3.28,primary
2020-12-28,ZTS,2021-02-22,157.5539,148.0156,3.582,-3.58,primary
2021-01-04,CMG,2021-03-01,28.0488,26.6456,2.4815,-2.48,primary
2021-01-04,DG,2021-03-01,199.2615,165.2893,2.4815,-2.48,primary
2021-01-04,HD,2021-03-01,236.6516,222.9585,2.4708,-2.47,primary
2021-01-11,CCI,2021-03-08,123.1991,124.3195,2.0887,-1.18,primary
2021-01-11,KMB,2021-03-08,108.0029,110.7636,4.5131,-1.96,primary
2021-01-11,NOC,2021-03-08,276.0826,278.3745,2.0887,-1.26,primary
2021-01-11,PGR,2021-03-08,84.7201,83.1472,4.0947,-4.09,primary
2021-01-11,PLD,2021-03-08,84.236,87.3491,2.0887,1.61,primary
2021-01-18,AEP,2021-03-15,67.8116,69.7627,1.8802,1.0,primary
2021-01-18,AMZN,2021-03-15,164.6115,153.748,3.4656,-3.47,primary
2021-01-18,CRM,2021-03-15,223.0598,209.6527,3.9125,-3.91,primary
2021-01-18,D,2021-03-15,57.4134,58.7876,1.8802,0.51,primary
2021-01-18,MCD,2021-03-15,189.2991,198.5508,2.5218,2.37,primary
2021-01-18,META,2021-03-15,272.3626,287.8511,4.9179,0.77,primary
2021-01-18,MSFT,2021-03-15,216.3143,221.0346,2.8551,-0.67,primary
2021-01-18,NVDA,2021-03-15,13.6733,12.8135,4.2299,-4.23,primary
2021-01-18,SPGI,2021-03-15,301.6102,333.2263,3.3412,7.14,primary
2021-01-25,CSGP,2021-03-22,89.971,81.647,3.8789,-3.88,primary
2021-01-25,DUK,2021-03-22,76.6186,78.9231,2.0697,0.94,primary
2021-01-25,PSA,2021-03-22,181.7928,196.967,2.0697,6.28,primary
2021-02-01,ADBE,2021-03-29,492.12,483.34,2.4464,-2.45,primary
2021-02-01,GLW,2021-03-29,32.5532,38.5079,2.7381,15.55,primary
2021-02-01,HD,2021-03-29,245.2438,272.3472,1.8663,9.19,primary
2021-02-01,ITW,2021-03-29,180.0884,197.1807,2.7381,6.75,primary
2021-02-01,LOW,2021-03-29,159.4871,174.3306,1.8663,7.44,primary
2021-02-01,MCD,2021-03-29,188.5894,201.0233,2.2612,4.33,primary
2021-02-01,MCO,2021-03-29,265.0603,293.7986,2.0787,8.76,primary
2021-02-01,META,2021-03-29,266.0125,296.3345,4.6845,6.71,primary
2021-02-01,NOC,2021-03-29,274.2834,297.2377,1.3054,7.06,primary
2021-02-01,NVDA,2021-03-29,13.5522,13.777,3.2699,-1.61,primary
2021-02-01,ORLY,2021-03-29,29.886,33.8547,2.2612,11.02,primary
2021-02-01,WMT,2021-03-29,44.8666,42.3262,2.2612,-2.26,primary
2021-02-01,ZTS,2021-03-29,151.8676,150.5423,2.4701,-2.47,primary
2021-02-08,DG,2021-04-05,183.6856,191.1404,2.1637,1.89,primary
